"oyster_identity","Crab_treatment","Date","hour","avg_gape","oyster_number_ID","rounded_gape"
"oyster.10_gape","olfactory",2023-09-04,3,0.962732919254658,10,1
"oyster.10_gape","olfactory",2023-09-04,4,0.958399470899471,10,1
"oyster.10_gape","olfactory",2023-09-04,5,0.953042328042328,10,1
"oyster.10_gape","olfactory",2023-09-04,6,0.941099962839093,10,0.9
"oyster.10_gape","olfactory",2023-09-04,7,0.96,10,1
"oyster.10_gape","olfactory",2023-09-04,8,0.966838624338624,10,1
"oyster.10_gape","olfactory",2023-09-04,9,0.93969052945563,10,0.9
"oyster.10_gape","olfactory",2023-09-04,10,0.979919838615491,10,1
"oyster.10_gape","olfactory",2023-09-04,11,0.869281907104785,10,0.9
"oyster.10_gape","olfactory",2023-09-04,12,0.716212744090442,10,0.7
"oyster.10_gape","olfactory",2023-09-04,13,0.944046291872379,10,0.9
"oyster.10_gape","olfactory",2023-09-04,14,0.973730158730159,10,1
"oyster.10_gape","olfactory",2023-09-04,15,0.972845804988662,10,1
"oyster.10_gape","olfactory",2023-09-04,16,0.962000425170068,10,1
"oyster.10_gape","olfactory",2023-09-04,17,0.968214285714286,10,1
"oyster.10_gape","olfactory",2023-09-04,18,0.974100529100529,10,1
"oyster.10_gape","olfactory",2023-09-04,19,0.988148148148148,10,1
"oyster.10_gape","olfactory",2023-09-04,20,0.991784785263046,10,1
"oyster.10_gape","olfactory",2023-09-04,21,0.992989417989418,10,1
"oyster.10_gape","olfactory",2023-09-04,22,0.995304232804233,10,1
"oyster.10_gape","olfactory",2023-09-04,23,0.99473544973545,10,1
"oyster.10_gape","olfactory",2023-09-05,0,0.971510974503405,10,1
"oyster.10_gape","olfactory",2023-09-05,1,0.975330634278003,10,1
"oyster.10_gape","olfactory",2023-09-05,2,0.972159244264507,10,1
"oyster.10_gape","olfactory",2023-09-05,3,0.959920382381217,10,1
"oyster.10_gape","olfactory",2023-09-05,4,0.967449392712551,10,1
"oyster.10_gape","olfactory",2023-09-05,5,0.959460188933873,10,1
"oyster.10_gape","olfactory",2023-09-05,6,0.961228070175439,10,1
"oyster.10_gape","olfactory",2023-09-05,7,0.920246977103164,10,0.9
"oyster.10_gape","olfactory",2023-09-05,8,0.958232118758435,10,1
"oyster.10_gape","olfactory",2023-09-05,9,0.975263157894737,10,1
"oyster.10_gape","olfactory",2023-09-05,10,0.984171259122852,10,1
"oyster.10_gape","olfactory",2023-09-05,11,0.986604227690815,10,1
"oyster.10_gape","olfactory",2023-09-05,12,0.977998609577557,10,1
"oyster.10_gape","olfactory",2023-09-05,13,0.985498219435906,10,1
"oyster.10_gape","olfactory",2023-09-05,14,0.98578947368421,10,1
"oyster.10_gape","olfactory",2023-09-05,15,0.98476383265857,10,1
"oyster.10_gape","olfactory",2023-09-05,16,0.983549257759784,10,1
"oyster.10_gape","olfactory",2023-09-05,17,0.978132235657319,10,1
"oyster.10_gape","olfactory",2023-09-05,18,0.97421052631579,10,1
"oyster.10_gape","olfactory",2023-09-05,19,0.981079622132254,10,1
"oyster.10_gape","olfactory",2023-09-05,20,0.991550783312797,10,1
"oyster.10_gape","olfactory",2023-09-05,21,0.994534412955466,10,1
"oyster.10_gape","olfactory",2023-09-05,22,0.993886639676113,10,1
"oyster.10_gape","olfactory",2023-09-05,23,0.995748987854251,10,1
"oyster.10_gape","olfactory",2023-09-06,0,0.989149700229644,10,1
"oyster.10_gape","olfactory",2023-09-06,1,0.986774193548387,10,1
"oyster.10_gape","olfactory",2023-09-06,2,0.95442396313364,10,1
"oyster.10_gape","olfactory",2023-09-06,3,0.980503367600142,10,1
"oyster.10_gape","olfactory",2023-09-06,4,0.987803379416283,10,1
"oyster.10_gape","olfactory",2023-09-06,5,0.992089093701997,10,1
"oyster.10_gape","olfactory",2023-09-06,6,0.986774193548387,10,1
"oyster.10_gape","olfactory",2023-09-06,7,0.555399719495091,10,0.6
"oyster.10_gape","olfactory",2023-09-06,8,0.968571428571429,10,1
"oyster.10_gape","olfactory",2023-09-06,9,0.963287250384025,10,1
"oyster.10_gape","olfactory",2023-09-06,10,0.986991970161676,10,1
"oyster.10_gape","olfactory",2023-09-06,11,0.835652841781874,10,0.8
"oyster.10_gape","olfactory",2023-09-06,12,0.407233019434983,10,0.4
"oyster.10_gape","olfactory",2023-09-06,13,0.573112371499468,10,0.6
"oyster.10_gape","olfactory",2023-09-06,14,0.935453046252485,10,0.9
"oyster.10_gape","olfactory",2023-09-06,15,0.963932411674347,10,1
"oyster.10_gape","olfactory",2023-09-06,16,0.965883256528418,10,1
"oyster.10_gape","olfactory",2023-09-06,17,0.969760954333184,10,1
"oyster.10_gape","olfactory",2023-09-06,18,0.970814132104455,10,1
"oyster.10_gape","olfactory",2023-09-06,19,0.970675883256528,10,1
"oyster.10_gape","olfactory",2023-09-06,20,0.970583717357911,10,1
"oyster.10_gape","olfactory",2023-09-06,21,0.970593221645115,10,1
"oyster.10_gape","olfactory",2023-09-06,22,0.97494623655914,10,1
"oyster.10_gape","olfactory",2023-09-06,23,0.976958525345622,10,1
"oyster.10_gape","olfactory",2023-09-07,0,0.970001527935759,10,1
"oyster.10_gape","olfactory",2023-09-07,1,0.969678510998308,10,1
"oyster.10_gape","olfactory",2023-09-07,2,0.973857868020305,10,1
"oyster.10_gape","olfactory",2023-09-07,3,0.974940778341794,10,1
"oyster.10_gape","olfactory",2023-09-07,4,0.975332326027537,10,1
"oyster.10_gape","olfactory",2023-09-07,5,0.971895093062606,10,1
"oyster.10_gape","olfactory",2023-09-07,6,0.978409475465313,10,1
"oyster.10_gape","olfactory",2023-09-07,7,0.954365482233503,10,1
"oyster.10_gape","olfactory",2023-09-07,8,0.967404037145816,10,1
"oyster.10_gape","olfactory",2023-09-07,9,0.97093329401605,10,1
"oyster.10_gape","olfactory",2023-09-07,10,0.979932318104907,10,1
"oyster.10_gape","olfactory",2023-09-07,11,0.977539344345789,10,1
"oyster.10_gape","olfactory",2023-09-07,12,0.983028764805415,10,1
"oyster.10_gape","olfactory",2023-09-07,13,0.984737732656514,10,1
"oyster.10_gape","olfactory",2023-09-07,14,0.987377326565144,10,1
"oyster.10_gape","olfactory",2023-09-07,15,0.986554165322649,10,1
"oyster.10_gape","olfactory",2023-09-07,16,0.989881556683587,10,1
"oyster.10_gape","olfactory",2023-09-07,17,0.98917089678511,10,1
"oyster.10_gape","olfactory",2023-09-07,18,0.989983532247933,10,1
"oyster.10_gape","olfactory",2023-09-07,19,0.953401015228426,10,1
"oyster.10_gape","olfactory",2023-09-07,20,0.989373942470389,10,1
"oyster.10_gape","olfactory",2023-09-07,21,0.989238578680203,10,1
"oyster.10_gape","olfactory",2023-09-07,22,0.991681238646588,10,1
"oyster.10_gape","olfactory",2023-09-07,23,0.989610829103215,10,1
"oyster.10_gape","olfactory",2023-09-08,0,0.976114398422091,10,1
"oyster.10_gape","olfactory",2023-09-08,1,0.978923828936692,10,1
"oyster.10_gape","olfactory",2023-09-08,2,0.974615384615385,10,1
"oyster.10_gape","olfactory",2023-09-08,3,0.979704142011834,10,1
"oyster.10_gape","olfactory",2023-09-08,4,0.981459566074951,10,1
"oyster.10_gape","olfactory",2023-09-08,5,0.939601432783836,10,0.9
"oyster.10_gape","olfactory",2023-09-08,6,0.968264299802761,10,1
"oyster.10_gape","olfactory",2023-09-08,7,0.799250493096647,10,0.8
"oyster.10_gape","olfactory",2023-09-08,8,0.977400011873899,10,1
"oyster.10_gape","olfactory",2023-09-08,9,0.964437869822485,10,1
"oyster.10_gape","olfactory",2023-09-08,10,0.512800788954635,10,0.5
"oyster.10_gape","olfactory",2023-09-08,11,0.982307692307692,10,1
"oyster.10_gape","olfactory",2023-09-08,12,0.985098256515802,10,1
"oyster.10_gape","olfactory",2023-09-08,13,0.986962524654832,10,1
"oyster.10_gape","olfactory",2023-09-08,14,0.986903353057199,10,1
"oyster.10_gape","olfactory",2023-09-08,15,0.98765114484178,10,1
"oyster.10_gape","olfactory",2023-09-08,16,0.946903353057199,10,0.9
"oyster.10_gape","olfactory",2023-09-08,17,0.985522682445759,10,1
"oyster.10_gape","olfactory",2023-09-08,18,0.981707705032767,10,1
"oyster.10_gape","olfactory",2023-09-08,19,0.980977427131273,10,1
"oyster.10_gape","olfactory",2023-09-08,20,0.990611439842209,10,1
"oyster.10_gape","olfactory",2023-09-08,21,0.992090729783037,10,1
"oyster.10_gape","olfactory",2023-09-08,22,0.991411212918802,10,1
"oyster.10_gape","olfactory",2023-09-08,23,0.993293885601578,10,1
"oyster.10_gape","olfactory",2023-09-09,0,0.964662162162162,10,1
"oyster.10_gape","olfactory",2023-09-09,1,0.961538461538462,10,1
"oyster.10_gape","olfactory",2023-09-09,2,0.969189189189189,10,1
"oyster.10_gape","olfactory",2023-09-09,3,0.971734234234234,10,1
"oyster.10_gape","olfactory",2023-09-09,4,0.936081081081081,10,0.9
"oyster.10_gape","olfactory",2023-09-09,5,0.961741842176625,10,1
"oyster.10_gape","olfactory",2023-09-09,6,0.957567567567568,10,1
"oyster.10_gape","olfactory",2023-09-09,7,0.964076576576577,10,1
"oyster.10_gape","olfactory",2023-09-09,8,0.971306306306306,10,1
"oyster.10_gape","olfactory",2023-09-09,9,0.611994938081895,10,0.6
"oyster.10_gape","olfactory",2023-09-09,10,0.965112612612613,10,1
"oyster.10_gape","olfactory",2023-09-09,11,0.972927927927928,10,1
"oyster.10_gape","olfactory",2023-09-09,12,0.964495155532891,10,1
"oyster.10_gape","olfactory",2023-09-09,13,0.974652829625205,10,1
"oyster.10_gape","olfactory",2023-09-09,14,0.980810810810811,10,1
"oyster.10_gape","olfactory",2023-09-09,15,0.983277591973244,10,1
"oyster.10_gape","olfactory",2023-09-09,16,0.986216216216216,10,1
"oyster.10_gape","olfactory",2023-09-09,17,0.986328828828829,10,1
"oyster.10_gape","olfactory",2023-09-09,18,0.986801801801802,10,1
"oyster.10_gape","olfactory",2023-09-09,19,0.985740757479888,10,1
"oyster.10_gape","olfactory",2023-09-09,20,0.992162162162162,10,1
"oyster.10_gape","olfactory",2023-09-09,21,0.992995495495495,10,1
"oyster.10_gape","olfactory",2023-09-09,22,0.989481981981982,10,1
"oyster.10_gape","olfactory",2023-09-09,23,0.993265841091928,10,1
"oyster.10_gape","olfactory",2023-09-10,0,0.975977961432507,10,1
"oyster.10_gape","olfactory",2023-09-10,1,0.978154269972452,10,1
"oyster.10_gape","olfactory",2023-09-10,2,0.975040769507173,10,1
"oyster.10_gape","olfactory",2023-09-10,3,0.979752066115703,10,1
"oyster.10_gape","olfactory",2023-09-10,4,0.982093663911846,10,1
"oyster.10_gape","olfactory",2023-09-10,5,0.952865013774105,10,1
"oyster.10_gape","olfactory",2023-09-10,6,0.977638961828685,10,1
"oyster.10_gape","olfactory",2023-09-10,7,0.971873278236915,10,1
"oyster.10_gape","olfactory",2023-09-10,8,0.973112947658402,10,1
"oyster.10_gape","olfactory",2023-09-10,9,0.701705409215291,10,0.7
"oyster.10_gape","olfactory",2023-09-10,10,0.978264462809917,10,1
"oyster.10_gape","olfactory",2023-09-10,11,0.971735537190083,10,1
"oyster.10_gape","olfactory",2023-09-10,12,0.982176308539945,10,1
"oyster.10_gape","olfactory",2023-09-10,13,0.923399531269274,10,0.9
"oyster.10_gape","olfactory",2023-09-10,14,0.924187327823692,10,0.9
"oyster.10_gape","olfactory",2023-09-10,15,0.958429752066116,10,1
"oyster.10_gape","olfactory",2023-09-10,16,0.961801044804997,10,1
"oyster.10_gape","olfactory",2023-09-10,17,0.965867768595041,10,1
"oyster.10_gape","olfactory",2023-09-10,18,0.966198347107438,10,1
"oyster.10_gape","olfactory",2023-09-10,19,0.96931129476584,10,1
"oyster.10_gape","olfactory",2023-09-10,20,0.96064015036347,10,1
"oyster.10_gape","olfactory",2023-09-10,21,0.970743801652893,10,1
"oyster.10_gape","olfactory",2023-09-10,22,0.973774104683196,10,1
"oyster.10_gape","olfactory",2023-09-10,23,0.603030303030303,10,0.6
"oyster.10_gape","olfactory",2023-09-11,0,0.957746058289537,10,1
"oyster.10_gape","olfactory",2023-09-11,1,0.962797619047619,10,1
"oyster.10_gape","olfactory",2023-09-11,2,0.964017857142857,10,1
"oyster.10_gape","olfactory",2023-09-11,3,0.965301003344482,10,1
"oyster.10_gape","olfactory",2023-09-11,4,0.964732142857143,10,1
"oyster.10_gape","olfactory",2023-09-11,5,0.970029761904762,10,1
"oyster.10_gape","olfactory",2023-09-11,6,0.969732142857143,10,1
"oyster.10_gape","olfactory",2023-09-11,7,0.971960105112279,10,1
"oyster.10_gape","olfactory",2023-09-11,8,0.963541666666667,10,1
"oyster.10_gape","olfactory",2023-09-11,9,0.971130952380952,10,1
"oyster.10_gape","olfactory",2023-09-11,10,0.973214285714286,10,1
"oyster.10_gape","olfactory",2023-09-11,11,0.56150027578599,10,0.6
"oyster.10_gape","olfactory",2023-09-11,12,0.878809523809524,10,0.9
"oyster.10_gape","olfactory",2023-09-11,13,0.972797619047619,10,1
"oyster.10_gape","olfactory",2023-09-11,14,0.975005972288581,10,1
"oyster.10_gape","olfactory",2023-09-11,15,0.978571428571429,10,1
"oyster.10_gape","olfactory",2023-09-11,16,0.980535714285714,10,1
"oyster.10_gape","olfactory",2023-09-11,17,0.978858098423316,10,1
"oyster.10_gape","olfactory",2023-09-11,18,0.98202380952381,10,1
"oyster.10_gape","olfactory",2023-09-11,19,0.982827380952381,10,1
"oyster.10_gape","olfactory",2023-09-11,20,0.983482142857143,10,1
"oyster.10_gape","olfactory",2023-09-11,21,0.986442904921166,10,1
"oyster.10_gape","olfactory",2023-09-11,22,0.984880952380952,10,1
"oyster.10_gape","olfactory",2023-09-11,23,0.989375,10,1
"oyster.10_gape","olfactory",2023-09-12,0,0.274730158730159,10,0.3
"oyster.10_gape","olfactory",2023-09-12,1,0.95394171046345,10,1
"oyster.10_gape","olfactory",2023-09-12,2,0.964126984126984,10,1
"oyster.10_gape","olfactory",2023-09-12,3,0.966444444444444,10,1
"oyster.10_gape","olfactory",2023-09-12,4,0.969549291288422,10,1
"oyster.10_gape","olfactory",2023-09-12,5,0.969206349206349,10,1
"oyster.10_gape","olfactory",2023-09-12,6,0.962984126984127,10,1
"oyster.10_gape","olfactory",2023-09-12,7,0.968095238095238,10,1
"oyster.10_gape","olfactory",2023-09-12,8,0.97056856187291,10,1
"oyster.10_gape","olfactory",2023-09-12,9,0.97247619047619,10,1
"oyster.10_gape","olfactory",2023-09-12,10,0.969079365079365,10,1
"oyster.10_gape","olfactory",2023-09-12,11,0.974773053033923,10,1
"oyster.10_gape","olfactory",2023-09-12,12,0.61615873015873,10,0.6
"oyster.10_gape","olfactory",2023-09-12,13,0.952282768777614,10,1
"oyster.10_gape","olfactory",2023-09-12,14,0.97352380952381,10,1
"oyster.10_gape","olfactory",2023-09-12,15,0.977512342729734,10,1
"oyster.10_gape","olfactory",2023-09-12,16,0.980380952380952,10,1
"oyster.10_gape","olfactory",2023-09-12,17,0.974920634920635,10,1
"oyster.10_gape","olfactory",2023-09-12,18,0.979996814779423,10,1
"oyster.10_gape","olfactory",2023-09-12,19,0.98168253968254,10,1
"oyster.10_gape","olfactory",2023-09-12,20,0.984857142857143,10,1
"oyster.10_gape","olfactory",2023-09-12,21,0.987365079365079,10,1
"oyster.10_gape","olfactory",2023-09-12,22,0.98846950151298,10,1
"oyster.10_gape","olfactory",2023-09-12,23,0.988793650793651,10,1
"oyster.10_gape","olfactory",2023-09-13,0,0.941376811594203,10,0.9
"oyster.10_gape","olfactory",2023-09-13,1,0.42823905772866,10,0.4
"oyster.10_gape","olfactory",2023-09-13,2,0.769420289855072,10,0.8
"oyster.10_gape","olfactory",2023-09-13,3,0.946594202898551,10,0.9
"oyster.10_gape","olfactory",2023-09-13,4,0.947282608695652,10,0.9
"oyster.10_gape","olfactory",2023-09-13,5,0.944416169841501,10,0.9
"oyster.10_gape","olfactory",2023-09-13,6,0.949601449275362,10,0.9
"oyster.10_gape","olfactory",2023-09-13,7,0.937391304347826,10,0.9
"oyster.10_gape","olfactory",2023-09-13,8,0.921413043478261,10,0.9
"oyster.10_gape","olfactory",2023-09-13,9,0.946779118801803,10,0.9
"oyster.10_gape","olfactory",2023-09-13,10,0.93286231884058,10,0.9
"oyster.10_gape","olfactory",2023-09-13,11,0.947210144927536,10,0.9
"oyster.10_gape","olfactory",2023-09-13,12,0.952195724880035,10,1
"oyster.10_gape","olfactory",2023-09-13,13,0.537282608695653,10,0.5
"oyster.10_gape","olfactory",2023-09-13,14,0.905507246376812,10,0.9
"oyster.10_gape","olfactory",2023-09-13,15,0.944492753623188,10,0.9
"oyster.10_gape","olfactory",2023-09-13,16,0.954398777173913,10,1
"oyster.10_gape","olfactory",2023-09-13,17,0.111024844720497,10,0.1
"oyster.10_gape","olfactory",2023-09-13,18,0.918768115942029,10,0.9
"oyster.10_gape","olfactory",2023-09-13,19,0.979351461393049,10,1
"oyster.10_gape","olfactory",2023-09-13,20,0.983586956521739,10,1
"oyster.10_gape","olfactory",2023-09-13,21,0.983768115942029,10,1
"oyster.10_gape","olfactory",2023-09-13,22,0.983586956521739,10,1
"oyster.10_gape","olfactory",2023-09-13,23,0.971717318598226,10,1
"oyster.10_gape","olfactory",2023-09-14,0,0.944767932489451,10,0.9
"oyster.10_gape","olfactory",2023-09-14,1,0.941476793248945,10,0.9
"oyster.10_gape","olfactory",2023-09-14,2,0.94716565767749,10,0.9
"oyster.10_gape","olfactory",2023-09-14,3,0.886244725738397,10,0.9
"oyster.10_gape","olfactory",2023-09-14,4,0.963417721518987,10,1
"oyster.10_gape","olfactory",2023-09-14,5,0.970168776371308,10,1
"oyster.10_gape","olfactory",2023-09-14,6,0.971550738749418,10,1
"oyster.10_gape","olfactory",2023-09-14,7,0.970886075949367,10,1
"oyster.10_gape","olfactory",2023-09-14,8,0.944472573839662,10,0.9
"oyster.10_gape","olfactory",2023-09-14,9,0.960168776371308,10,1
"oyster.10_gape","olfactory",2023-09-14,10,0.952691471678813,10,1
"oyster.10_gape","olfactory",2023-09-14,11,0.896211704274445,10,0.9
"oyster.10_gape","olfactory",2023-09-14,12,0.94295358649789,10,0.9
"oyster.10_gape","olfactory",2023-09-14,13,0.943355488760002,10,0.9
"oyster.10_gape","olfactory",2023-09-14,14,0.501350210970464,10,0.5
"oyster.10_gape","olfactory",2023-09-14,15,0.925696202531646,10,0.9
"oyster.10_gape","olfactory",2023-09-14,16,0.97421785699166,10,1
"oyster.10_gape","olfactory",2023-09-14,17,0.98464135021097,10,1
"oyster.10_gape","olfactory",2023-09-14,18,0.982320675105485,10,1
"oyster.10_gape","olfactory",2023-09-14,19,0.987932489451477,10,1
"oyster.10_gape","olfactory",2023-09-14,20,0.98226154692858,10,1
"oyster.10_gape","olfactory",2023-09-14,21,0.97789029535865,10,1
"oyster.10_gape","olfactory",2023-09-14,22,0.979451476793249,10,1
"oyster.10_gape","olfactory",2023-09-14,23,0.970801687763713,10,1
"oyster.10_gape","olfactory",2023-09-15,0,0.954872405736015,10,1
"oyster.10_gape","olfactory",2023-09-15,1,0.896118721461187,10,0.9
"oyster.10_gape","olfactory",2023-09-15,2,0.929315068493151,10,0.9
"oyster.10_gape","olfactory",2023-09-15,3,0.958400146607413,10,1
"oyster.10_gape","olfactory",2023-09-15,4,0.970867579908676,10,1
"oyster.10_gape","olfactory",2023-09-15,5,0.964109589041096,10,1
"oyster.10_gape","olfactory",2023-09-15,6,0.979269406392694,10,1
"oyster.10_gape","olfactory",2023-09-15,7,0.968845924772071,10,1
"oyster.10_gape","olfactory",2023-09-15,8,0.962328767123288,10,1
"oyster.10_gape","olfactory",2023-09-15,9,0.951506849315068,10,1
"oyster.10_gape","olfactory",2023-09-15,10,0.944292237442922,10,0.9
"oyster.10_gape","olfactory",2023-09-15,11,0.935813442067165,10,0.9
"oyster.10_gape","olfactory",2023-09-15,12,0.957077625570776,10,1
"oyster.10_gape","olfactory",2023-09-15,13,0.955844748858448,10,1
"oyster.10_gape","olfactory",2023-09-15,14,0.888447488584475,10,0.9
"oyster.10_gape","olfactory",2023-09-15,15,0.501488981536629,10,0.5
"oyster.10_gape","olfactory",2023-09-15,16,0.959644576082932,10,1
"oyster.10_gape","olfactory",2023-09-15,17,0.979088081530011,10,1
"oyster.10_gape","olfactory",2023-09-15,18,0.976955147294635,10,1
"oyster.10_gape","olfactory",2023-09-15,19,0.982465753424657,10,1
"oyster.10_gape","olfactory",2023-09-15,20,0.986940639269406,10,1
"oyster.10_gape","olfactory",2023-09-15,21,0.977534246575342,10,1
"oyster.10_gape","olfactory",2023-09-15,22,0.978375406606496,10,1
"oyster.10_gape","olfactory",2023-09-15,23,0.979817351598174,10,1
"oyster.10_gape","olfactory",2023-09-16,0,0.970205128205128,10,1
"oyster.10_gape","olfactory",2023-09-16,1,0.95548717948718,10,1
"oyster.10_gape","olfactory",2023-09-16,2,0.874247491638796,10,0.9
"oyster.10_gape","olfactory",2023-09-16,3,0.893076923076923,10,0.9
"oyster.10_gape","olfactory",2023-09-16,4,0.927641025641026,10,0.9
"oyster.10_gape","olfactory",2023-09-16,5,0.95348717948718,10,1
"oyster.10_gape","olfactory",2023-09-16,6,0.966195009004374,10,1
"oyster.10_gape","olfactory",2023-09-16,7,0.971333333333333,10,1
"oyster.10_gape","olfactory",2023-09-16,8,0.970307692307692,10,1
"oyster.10_gape","olfactory",2023-09-16,9,0.970615384615385,10,1
"oyster.10_gape","olfactory",2023-09-16,10,0.97396449704142,10,1
"oyster.10_gape","olfactory",2023-09-16,11,0.95748717948718,10,1
"oyster.10_gape","olfactory",2023-09-16,12,0.948820512820513,10,0.9
"oyster.10_gape","olfactory",2023-09-16,13,0.94500442086649,10,0.9
"oyster.10_gape","olfactory",2023-09-16,14,0.6726009776177,10,0.7
"oyster.10_gape","olfactory",2023-09-16,15,0.70225641025641,10,0.7
"oyster.10_gape","olfactory",2023-09-16,16,0.975333333333333,10,1
"oyster.10_gape","olfactory",2023-09-16,17,0.98013892462053,10,1
"oyster.10_gape","olfactory",2023-09-16,18,0.985128205128205,10,1
"oyster.10_gape","olfactory",2023-09-16,19,0.98574358974359,10,1
