#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux)
9555,08/20/2023 00:20:00,21.19,0.00
9556,08/20/2023 00:30:00,21.15,0.00
9557,08/20/2023 00:40:00,21.15,0.00
9558,08/20/2023 00:50:00,21.10,0.00
9559,08/20/2023 01:00:00,21.10,0.00
9560,08/20/2023 01:10:00,21.06,0.00
9561,08/20/2023 01:20:00,21.06,0.00
9562,08/20/2023 01:30:00,21.02,0.00
9563,08/20/2023 01:40:00,21.02,0.00
9564,08/20/2023 01:50:00,21.02,0.00
9565,08/20/2023 02:00:00,20.98,0.00
9566,08/20/2023 02:10:00,20.98,0.00
9567,08/20/2023 02:20:00,20.98,0.00
9568,08/20/2023 02:30:00,20.98,0.00
9569,08/20/2023 02:40:00,20.98,0.00
9570,08/20/2023 02:50:00,20.93,0.00
9571,08/20/2023 03:00:00,20.89,0.00
9572,08/20/2023 03:10:00,20.85,0.00
9573,08/20/2023 03:20:00,20.85,0.00
9574,08/20/2023 03:30:00,20.76,0.00
9575,08/20/2023 03:40:00,20.80,0.00
9576,08/20/2023 03:50:00,20.72,0.00
9577,08/20/2023 04:00:00,20.72,0.00
9578,08/20/2023 04:10:00,20.72,0.00
9579,08/20/2023 04:20:00,20.63,0.00
9580,08/20/2023 04:30:00,20.59,0.00
9581,08/20/2023 04:40:00,20.59,0.00
9582,08/20/2023 04:50:00,20.55,0.00
9583,08/20/2023 05:00:00,20.55,0.00
9584,08/20/2023 05:10:00,20.55,0.00
9585,08/20/2023 05:20:00,20.50,0.00
9586,08/20/2023 05:30:00,20.55,0.00
9587,08/20/2023 05:40:00,20.55,1.51
9588,08/20/2023 05:50:00,20.59,5.19
9589,08/20/2023 06:00:00,20.50,14.37
9590,08/20/2023 06:10:00,20.59,32.70
9591,08/20/2023 06:20:00,20.63,53.22
9592,08/20/2023 06:30:00,20.63,75.92
9593,08/20/2023 06:40:00,20.63,106.44
9594,08/20/2023 06:50:00,20.68,160.60
9595,08/20/2023 07:00:00,20.68,226.96
9596,08/20/2023 07:10:00,20.68,288.96
9597,08/20/2023 07:20:00,20.72,304.72
9598,08/20/2023 07:30:00,20.76,372.48
9599,08/20/2023 07:40:00,20.76,465.28
9600,08/20/2023 07:50:00,20.89,631.20
9601,08/20/2023 08:00:00,20.85,1225.92
9602,08/20/2023 08:10:00,21.02,1678.08
9603,08/20/2023 08:20:00,21.10,1829.76
9604,08/20/2023 08:30:00,21.10,2320.00
9605,08/20/2023 08:40:00,21.15,2588.80
9606,08/20/2023 08:50:00,21.02,745.92
9607,08/20/2023 09:00:00,20.93,744.00
9608,08/20/2023 09:10:00,21.19,3274.24
9609,08/20/2023 09:20:00,21.15,952.00
9610,08/20/2023 09:30:00,21.15,3336.96
9611,08/20/2023 09:40:00,21.15,3680.00
9612,08/20/2023 09:50:00,21.06,808.96
9613,08/20/2023 10:00:00,20.98,795.20
9614,08/20/2023 10:10:00,21.06,892.16
9615,08/20/2023 10:20:00,21.02,695.04
9616,08/20/2023 10:30:00,21.02,601.60
9617,08/20/2023 10:40:00,21.10,1128.96
9618,08/20/2023 10:50:00,21.06,311.44
9619,08/20/2023 11:00:00,21.06,707.20
9620,08/20/2023 11:10:00,21.06,874.88
9621,08/20/2023 11:20:00,21.06,566.08
9622,08/20/2023 11:30:00,21.10,814.40
9623,08/20/2023 11:40:00,21.15,1583.36
9624,08/20/2023 11:50:00,21.28,1982.08
9625,08/20/2023 12:00:00,21.32,2087.68
9626,08/20/2023 12:10:00,21.32,1502.08
9627,08/20/2023 12:20:00,21.36,1712.00
9628,08/20/2023 12:30:00,21.40,1700.48
9629,08/20/2023 12:40:00,21.36,1615.36
9630,08/20/2023 12:50:00,21.36,1351.04
9631,08/20/2023 13:00:00,21.28,1409.28
9632,08/20/2023 13:10:00,21.32,1305.60
9633,08/20/2023 13:20:00,21.23,1045.76
9634,08/20/2023 13:30:00,21.19,797.76
9635,08/20/2023 13:40:00,21.19,811.84
9636,08/20/2023 13:50:00,21.28,1477.76
9637,08/20/2023 14:00:00,21.28,1624.96
9638,08/20/2023 14:10:00,21.23,1252.80
9639,08/20/2023 14:20:00,21.15,706.56
9640,08/20/2023 14:30:00,21.19,904.32
9641,08/20/2023 14:40:00,21.28,1083.84
9642,08/20/2023 14:50:00,21.23,1167.04
9643,08/20/2023 15:00:00,21.28,1272.64
9644,08/20/2023 15:10:00,21.23,1308.16
9645,08/20/2023 15:20:00,21.23,1135.68
9646,08/20/2023 15:30:00,21.23,873.28
9647,08/20/2023 15:40:00,21.23,1269.12
9648,08/20/2023 15:50:00,21.23,1332.48
9649,08/20/2023 16:00:00,21.19,1130.56
9650,08/20/2023 16:10:00,21.10,933.12
9651,08/20/2023 16:20:00,21.02,499.84
9652,08/20/2023 16:30:00,20.93,313.84
9653,08/20/2023 16:40:00,20.98,272.88
9654,08/20/2023 16:50:00,20.93,248.40
9655,08/20/2023 17:00:00,20.89,220.72
9656,08/20/2023 17:10:00,20.89,204.00
9657,08/20/2023 17:20:00,20.80,188.40
9658,08/20/2023 17:30:00,20.80,172.64
9659,08/20/2023 17:40:00,20.80,155.20
9660,08/20/2023 17:50:00,20.80,145.56
9661,08/20/2023 18:00:00,20.85,129.84
9662,08/20/2023 18:10:00,20.85,114.24
9663,08/20/2023 18:20:00,20.89,94.08
9664,08/20/2023 18:30:00,20.93,76.78
9665,08/20/2023 18:40:00,20.98,61.02
9666,08/20/2023 18:50:00,20.98,47.48
9667,08/20/2023 19:00:00,20.98,40.50
9668,08/20/2023 19:10:00,21.02,27.88
9669,08/20/2023 19:20:00,21.02,14.78
9670,08/20/2023 19:30:00,21.10,9.12
9671,08/20/2023 19:40:00,21.10,3.46
9672,08/20/2023 19:50:00,21.10,0.21
9673,08/20/2023 20:00:00,21.15,0.00
9674,08/20/2023 20:10:00,21.15,0.00
9675,08/20/2023 20:20:00,21.19,0.00
9676,08/20/2023 20:30:00,21.19,0.00
9677,08/20/2023 20:40:00,21.23,0.00
9678,08/20/2023 20:50:00,21.28,0.00
9679,08/20/2023 21:00:00,21.28,0.00
9680,08/20/2023 21:10:00,21.32,0.00
9681,08/20/2023 21:20:00,21.40,0.00
9682,08/20/2023 21:30:00,21.49,0.00
9683,08/20/2023 21:40:00,21.53,0.00
9684,08/20/2023 21:50:00,21.58,0.00
9685,08/20/2023 22:00:00,21.62,0.00
9686,08/20/2023 22:10:00,21.66,0.00
9687,08/20/2023 22:20:00,21.62,0.00
9688,08/20/2023 22:30:00,21.70,0.00
9689,08/20/2023 22:40:00,21.66,0.00
9690,08/20/2023 22:50:00,21.70,0.00
9691,08/20/2023 23:00:00,21.70,0.00
9692,08/20/2023 23:10:00,21.70,0.00
9693,08/20/2023 23:20:00,21.70,0.00
9694,08/20/2023 23:30:00,21.62,0.00
9695,08/20/2023 23:40:00,21.66,0.00
9696,08/20/2023 23:50:00,21.66,0.00
9697,08/21/2023 00:00:00,21.66,0.00
9698,08/21/2023 00:10:00,21.66,0.00
9699,08/21/2023 00:20:00,21.66,0.00
9700,08/21/2023 00:30:00,21.66,0.00
9701,08/21/2023 00:40:00,21.62,0.00
9702,08/21/2023 00:50:00,21.62,0.00
9703,08/21/2023 01:00:00,21.62,0.00
9704,08/21/2023 01:10:00,21.58,0.00
9705,08/21/2023 01:20:00,21.58,0.00
9706,08/21/2023 01:30:00,21.49,0.00
9707,08/21/2023 01:40:00,21.49,0.00
9708,08/21/2023 01:50:00,21.45,0.00
9709,08/21/2023 02:00:00,21.45,0.00
9710,08/21/2023 02:10:00,21.40,0.00
9711,08/21/2023 02:20:00,21.40,0.00
9712,08/21/2023 02:30:00,21.40,0.00
9713,08/21/2023 02:40:00,21.32,0.00
9714,08/21/2023 02:50:00,21.40,0.00
9715,08/21/2023 03:00:00,21.32,0.00
9716,08/21/2023 03:10:00,21.32,0.00
9717,08/21/2023 03:20:00,21.32,0.00
9718,08/21/2023 03:30:00,21.23,0.00
9719,08/21/2023 03:40:00,21.19,0.00
9720,08/21/2023 03:50:00,21.10,0.00
9721,08/21/2023 04:00:00,21.06,0.00
9722,08/21/2023 04:10:00,21.10,0.00
9723,08/21/2023 04:20:00,21.02,0.00
9724,08/21/2023 04:30:00,20.93,0.00
9725,08/21/2023 04:40:00,20.93,0.00
9726,08/21/2023 04:50:00,20.85,0.00
9727,08/21/2023 05:00:00,20.80,0.00
9728,08/21/2023 05:10:00,20.76,0.00
9729,08/21/2023 05:20:00,20.76,0.00
9730,08/21/2023 05:30:00,20.72,0.00
9731,08/21/2023 05:40:00,20.68,0.00
9732,08/21/2023 05:50:00,20.63,1.29
9733,08/21/2023 06:00:00,20.68,3.46
9734,08/21/2023 06:10:00,20.63,8.25
9735,08/21/2023 06:20:00,20.72,17.00
9736,08/21/2023 06:30:00,20.72,30.10
9737,08/21/2023 06:40:00,20.76,37.96
9738,08/21/2023 06:50:00,20.80,54.96
9739,08/21/2023 07:00:00,20.80,93.36
9740,08/21/2023 07:10:00,20.85,93.36
9741,08/21/2023 07:20:00,20.93,138.72
9742,08/21/2023 07:30:00,20.93,92.48
9743,08/21/2023 07:40:00,20.93,85.44
9744,08/21/2023 07:50:00,21.02,133.40
9745,08/21/2023 08:00:00,21.02,62.38
9746,08/21/2023 08:10:00,21.10,78.52
9747,08/21/2023 08:20:00,21.06,119.56
9748,08/21/2023 08:30:00,21.06,102.88
9749,08/21/2023 08:40:00,21.10,126.48
9750,08/21/2023 08:50:00,21.10,137.00
9751,08/21/2023 09:00:00,21.15,147.40
9752,08/21/2023 09:10:00,21.19,398.88
9753,08/21/2023 09:20:00,21.23,416.32
9754,08/21/2023 09:30:00,21.23,404.16
9755,08/21/2023 09:40:00,21.36,1286.40
9756,08/21/2023 09:50:00,21.36,775.68
9757,08/21/2023 10:00:00,21.36,531.52
9758,08/21/2023 10:10:00,21.45,642.88
9759,08/21/2023 10:20:00,21.45,583.04
9760,08/21/2023 10:30:00,21.53,971.20
9761,08/21/2023 10:40:00,21.66,1614.08
9762,08/21/2023 10:50:00,21.62,1031.04
9763,08/21/2023 11:00:00,21.62,951.36
9764,08/21/2023 11:10:00,21.66,1345.28
9765,08/21/2023 11:20:00,21.70,923.52
9766,08/21/2023 11:30:00,21.70,663.68
9767,08/21/2023 11:40:00,21.75,1266.56
9768,08/21/2023 11:50:00,21.83,1546.24
9769,08/21/2023 12:00:00,21.79,1730.56
9770,08/21/2023 12:10:00,21.83,1254.40
9771,08/21/2023 12:20:00,21.88,1174.72
9772,08/21/2023 12:30:00,21.88,826.56
9773,08/21/2023 12:40:00,21.83,634.24
9774,08/21/2023 12:50:00,21.79,906.24
9775,08/21/2023 13:00:00,21.79,1118.40
9776,08/21/2023 13:10:00,21.79,1195.52
9777,08/21/2023 13:20:00,21.66,556.64
9778,08/21/2023 13:30:00,21.66,552.32
9779,08/21/2023 13:40:00,21.66,745.92
9780,08/21/2023 13:50:00,21.62,1194.56
9781,08/21/2023 14:00:00,21.62,1283.20
9782,08/21/2023 14:10:00,21.49,877.12
9783,08/21/2023 14:20:00,21.53,761.60
9784,08/21/2023 14:30:00,21.58,897.92
9785,08/21/2023 14:40:00,21.62,880.96
9786,08/21/2023 14:50:00,21.58,936.32
9787,08/21/2023 15:00:00,21.53,945.92
9788,08/21/2023 15:10:00,21.66,3037.44
9789,08/21/2023 15:20:00,21.66,2791.68
9790,08/21/2023 15:30:00,21.62,2250.88
9791,08/21/2023 15:40:00,21.62,2817.28
9792,08/21/2023 15:50:00,21.58,2798.08
9793,08/21/2023 16:00:00,21.45,1795.84
9794,08/21/2023 16:10:00,21.36,649.76
9795,08/21/2023 16:20:00,21.32,375.04
9796,08/21/2023 16:30:00,21.28,367.04
9797,08/21/2023 16:40:00,21.19,694.40
9798,08/21/2023 16:50:00,21.10,814.40
9799,08/21/2023 17:00:00,21.06,706.56
9800,08/21/2023 17:10:00,20.98,495.04
9801,08/21/2023 17:20:00,20.93,516.32
9802,08/21/2023 17:30:00,20.89,474.24
9803,08/21/2023 17:40:00,20.85,310.40
9804,08/21/2023 17:50:00,20.80,322.72
9805,08/21/2023 18:00:00,20.80,293.92
9806,08/21/2023 18:10:00,20.80,233.04
9807,08/21/2023 18:20:00,20.80,212.00
9808,08/21/2023 18:30:00,20.76,172.80
9809,08/21/2023 18:40:00,20.76,125.60
9810,08/21/2023 18:50:00,20.80,63.68
9811,08/21/2023 19:00:00,20.85,39.69
9812,08/21/2023 19:10:00,20.89,20.03
9813,08/21/2023 19:20:00,20.93,9.99
9814,08/21/2023 19:30:00,20.98,5.41
9815,08/21/2023 19:40:00,21.06,0.86
9816,08/21/2023 19:50:00,21.10,0.00
9817,08/21/2023 20:00:00,21.10,0.00
9818,08/21/2023 20:10:00,21.15,0.00
9819,08/21/2023 20:20:00,21.28,0.00
9820,08/21/2023 20:30:00,21.23,0.00
9821,08/21/2023 20:40:00,21.32,0.00
9822,08/21/2023 20:50:00,21.36,0.00
9823,08/21/2023 21:00:00,21.32,0.00
9824,08/21/2023 21:10:00,21.40,0.00
9825,08/21/2023 21:20:00,21.40,0.00
9826,08/21/2023 21:30:00,21.36,0.00
9827,08/21/2023 21:40:00,21.45,0.00
9828,08/21/2023 21:50:00,21.49,0.00
9829,08/21/2023 22:00:00,21.53,0.00
9830,08/21/2023 22:10:00,21.62,0.00
9831,08/21/2023 22:20:00,21.66,0.00
9832,08/21/2023 22:30:00,21.70,0.00
9833,08/21/2023 22:40:00,21.70,0.00
9834,08/21/2023 22:50:00,21.79,0.00
9835,08/21/2023 23:00:00,21.83,0.00
9836,08/21/2023 23:10:00,21.83,0.00
9837,08/21/2023 23:20:00,21.92,0.00
9838,08/21/2023 23:30:00,21.92,0.00
9839,08/21/2023 23:40:00,21.96,0.00
9840,08/21/2023 23:50:00,22.01,0.00
9841,08/22/2023 00:00:00,22.01,0.00
9842,08/22/2023 00:10:00,22.01,0.00
9843,08/22/2023 00:20:00,22.01,0.00
9844,08/22/2023 00:30:00,22.01,0.00
9845,08/22/2023 00:40:00,22.01,0.00
9846,08/22/2023 00:50:00,22.01,0.00
9847,08/22/2023 01:00:00,22.01,0.00
9848,08/22/2023 01:10:00,21.96,0.00
9849,08/22/2023 01:20:00,22.01,0.00
9850,08/22/2023 01:30:00,21.88,0.00
9851,08/22/2023 01:40:00,21.83,0.00
9852,08/22/2023 01:50:00,21.83,0.00
9853,08/22/2023 02:00:00,21.83,0.00
9854,08/22/2023 02:10:00,21.75,0.00
9855,08/22/2023 02:20:00,21.70,0.00
9856,08/22/2023 02:30:00,21.66,0.00
9857,08/22/2023 02:40:00,21.62,0.00
9858,08/22/2023 02:50:00,21.53,0.00
9859,08/22/2023 03:00:00,21.53,0.00
9860,08/22/2023 03:10:00,21.49,0.00
9861,08/22/2023 03:20:00,21.49,0.00
9862,08/22/2023 03:30:00,21.40,0.00
9863,08/22/2023 03:40:00,21.36,0.00
9864,08/22/2023 03:50:00,21.36,0.00
9865,08/22/2023 04:00:00,21.40,0.00
9866,08/22/2023 04:10:00,21.32,0.00
9867,08/22/2023 04:20:00,21.23,0.00
9868,08/22/2023 04:30:00,21.23,0.00
9869,08/22/2023 04:40:00,21.15,0.00
9870,08/22/2023 04:50:00,21.10,0.00
9871,08/22/2023 05:00:00,21.02,0.00
9872,08/22/2023 05:10:00,20.93,0.00
9873,08/22/2023 05:20:00,20.89,0.00
9874,08/22/2023 05:30:00,20.85,0.00
9875,08/22/2023 05:40:00,20.80,0.64
9876,08/22/2023 05:50:00,20.68,5.63
9877,08/22/2023 06:00:00,20.68,15.89
9878,08/22/2023 06:10:00,20.59,35.30
9879,08/22/2023 06:20:00,20.59,62.80
9880,08/22/2023 06:30:00,20.50,100.28
9881,08/22/2023 06:40:00,20.55,140.44
9882,08/22/2023 06:50:00,20.50,219.20
9883,08/22/2023 07:00:00,20.59,347.36
9884,08/22/2023 07:10:00,20.63,463.52
9885,08/22/2023 07:20:00,20.68,561.44
9886,08/22/2023 07:30:00,20.76,631.20
9887,08/22/2023 07:40:00,20.85,736.32
9888,08/22/2023 07:50:00,20.89,813.44
9889,08/22/2023 08:00:00,21.10,1961.60
9890,08/22/2023 08:10:00,21.32,2491.52
9891,08/22/2023 08:20:00,21.45,3009.28
9892,08/22/2023 08:30:00,21.53,3381.76
9893,08/22/2023 08:40:00,21.62,3697.92
9894,08/22/2023 08:50:00,21.45,940.80
9895,08/22/2023 09:00:00,21.28,859.52
9896,08/22/2023 09:10:00,21.75,4327.68
9897,08/22/2023 09:20:00,21.53,1123.52
9898,08/22/2023 09:30:00,21.58,2920.96
9899,08/22/2023 09:40:00,21.62,4244.48
9900,08/22/2023 09:50:00,21.53,788.16
9901,08/22/2023 10:00:00,21.40,687.04
9902,08/22/2023 10:10:00,21.45,689.92
9903,08/22/2023 10:20:00,21.49,1164.48
9904,08/22/2023 10:30:00,21.66,2328.96
9905,08/22/2023 10:40:00,21.66,2968.32
9906,08/22/2023 10:50:00,21.75,3342.08
9907,08/22/2023 11:00:00,21.75,3621.12
9908,08/22/2023 11:10:00,21.79,3708.16
9909,08/22/2023 11:20:00,21.66,1838.08
9910,08/22/2023 11:30:00,21.62,1078.72
9911,08/22/2023 11:40:00,21.70,2769.92
9912,08/22/2023 11:50:00,21.92,4584.96
9913,08/22/2023 12:00:00,21.96,4851.20
9914,08/22/2023 12:10:00,21.92,3365.12
9915,08/22/2023 12:20:00,21.96,4040.96
9916,08/22/2023 12:30:00,22.05,4061.44
9917,08/22/2023 12:40:00,22.05,3923.20
9918,08/22/2023 12:50:00,22.05,3444.48
9919,08/22/2023 13:00:00,22.13,3527.68
9920,08/22/2023 13:10:00,22.18,3473.92
9921,08/22/2023 13:20:00,22.05,882.24
9922,08/22/2023 13:30:00,22.05,1619.20
9923,08/22/2023 13:40:00,21.96,606.08
9924,08/22/2023 13:50:00,21.96,3357.44
9925,08/22/2023 14:00:00,22.01,4136.96
9926,08/22/2023 14:10:00,21.88,3279.36
9927,08/22/2023 14:20:00,21.75,1402.24
9928,08/22/2023 14:30:00,21.70,2351.36
9929,08/22/2023 14:40:00,21.70,2841.60
9930,08/22/2023 14:50:00,21.70,2758.40
9931,08/22/2023 15:00:00,21.75,3289.60
9932,08/22/2023 15:10:00,21.70,3385.60
9933,08/22/2023 15:20:00,21.70,3303.68
9934,08/22/2023 15:30:00,21.66,2163.84
9935,08/22/2023 15:40:00,21.66,3061.76
9936,08/22/2023 15:50:00,21.70,3265.28
9937,08/22/2023 16:00:00,21.66,2569.60
9938,08/22/2023 16:10:00,21.53,416.64
9939,08/22/2023 16:20:00,21.45,1358.08
9940,08/22/2023 16:30:00,21.36,432.64
9941,08/22/2023 16:40:00,21.28,570.56
9942,08/22/2023 16:50:00,21.23,536.32
9943,08/22/2023 17:00:00,21.23,416.64
9944,08/22/2023 17:10:00,21.06,286.08
9945,08/22/2023 17:20:00,21.02,264.24
9946,08/22/2023 17:30:00,20.98,245.20
9947,08/22/2023 17:40:00,20.93,225.04
9948,08/22/2023 17:50:00,20.80,205.76
9949,08/22/2023 18:00:00,20.76,180.64
9950,08/22/2023 18:10:00,20.63,172.64
9951,08/22/2023 18:20:00,20.55,138.60
9952,08/22/2023 18:30:00,20.59,108.08
9953,08/22/2023 18:40:00,20.46,76.68
9954,08/22/2023 18:50:00,20.46,65.78
9955,08/22/2023 19:00:00,20.46,53.12
9956,08/22/2023 19:10:00,20.42,37.90
9957,08/22/2023 19:20:00,20.42,24.80
9958,08/22/2023 19:30:00,20.50,12.18
9959,08/22/2023 19:40:00,20.55,3.89
9960,08/22/2023 19:50:00,20.63,0.21
9961,08/22/2023 20:00:00,20.68,0.00
9962,08/22/2023 20:10:00,20.72,0.00
9963,08/22/2023 20:20:00,20.76,0.00
9964,08/22/2023 20:30:00,20.80,0.00
9965,08/22/2023 20:40:00,20.85,0.00
9966,08/22/2023 20:50:00,20.93,0.00
9967,08/22/2023 21:00:00,20.98,0.00
9968,08/22/2023 21:10:00,21.06,0.00
9969,08/22/2023 21:20:00,21.10,0.00
9970,08/22/2023 21:30:00,21.10,0.00
9971,08/22/2023 21:40:00,21.15,0.00
9972,08/22/2023 21:50:00,21.15,0.00
9973,08/22/2023 22:00:00,21.19,0.00
9974,08/22/2023 22:10:00,21.28,0.00
9975,08/22/2023 22:20:00,21.32,0.00
9976,08/22/2023 22:30:00,21.36,0.00
9977,08/22/2023 22:40:00,21.40,0.00
9978,08/22/2023 22:50:00,21.36,0.00
9979,08/22/2023 23:00:00,21.40,0.00
9980,08/22/2023 23:10:00,21.49,0.00
9981,08/22/2023 23:20:00,21.49,0.00
9982,08/22/2023 23:30:00,21.53,0.00
9983,08/22/2023 23:40:00,21.58,0.00
9984,08/22/2023 23:50:00,21.62,0.00
9985,08/23/2023 00:00:00,21.66,0.00
9986,08/23/2023 00:10:00,21.66,0.00
9987,08/23/2023 00:20:00,21.70,0.00
9988,08/23/2023 00:30:00,21.70,0.00
9989,08/23/2023 00:40:00,21.75,0.00
9990,08/23/2023 00:50:00,21.79,0.00
9991,08/23/2023 01:00:00,21.79,0.00
9992,08/23/2023 01:10:00,21.83,0.00
9993,08/23/2023 01:20:00,21.88,0.00
9994,08/23/2023 01:30:00,21.83,0.00
9995,08/23/2023 01:40:00,21.83,0.00
9996,08/23/2023 01:50:00,21.79,0.00
9997,08/23/2023 02:00:00,21.70,0.00
9998,08/23/2023 02:10:00,21.66,0.00
9999,08/23/2023 02:20:00,21.53,0.00
10000,08/23/2023 02:30:00,21.49,0.00
10001,08/23/2023 02:40:00,21.45,0.00
10002,08/23/2023 02:50:00,21.40,0.00
10003,08/23/2023 03:00:00,21.36,0.00
10004,08/23/2023 03:10:00,21.32,0.00
10005,08/23/2023 03:20:00,21.28,0.00
10006,08/23/2023 03:30:00,21.23,0.00
10007,08/23/2023 03:40:00,21.15,0.00
10008,08/23/2023 03:50:00,21.15,0.00
10009,08/23/2023 04:00:00,21.10,0.00
10010,08/23/2023 04:10:00,21.06,0.00
10011,08/23/2023 04:20:00,21.02,0.00
10012,08/23/2023 04:30:00,21.02,0.00
10013,08/23/2023 04:40:00,21.02,0.00
10014,08/23/2023 04:50:00,21.02,0.00
10015,08/23/2023 05:00:00,20.93,0.00
10016,08/23/2023 05:10:00,20.89,0.00
10017,08/23/2023 05:20:00,20.85,0.00
10018,08/23/2023 05:30:00,20.80,0.00
10019,08/23/2023 05:40:00,20.76,0.64
10020,08/23/2023 05:50:00,20.68,4.11
10021,08/23/2023 06:00:00,20.59,12.18
10022,08/23/2023 06:10:00,20.55,26.58
10023,08/23/2023 06:20:00,20.55,46.24
10024,08/23/2023 06:30:00,20.42,69.84
10025,08/23/2023 06:40:00,20.33,98.52
10026,08/23/2023 06:50:00,20.33,180.00
10027,08/23/2023 07:00:00,20.33,278.56
10028,08/23/2023 07:10:00,20.33,344.96
10029,08/23/2023 07:20:00,20.33,434.88
10030,08/23/2023 07:30:00,20.37,485.60
10031,08/23/2023 07:40:00,20.42,571.84
10032,08/23/2023 07:50:00,20.46,621.60
10033,08/23/2023 08:00:00,20.72,1838.08
10034,08/23/2023 08:10:00,20.89,2271.36
10035,08/23/2023 08:20:00,21.06,2599.04
10036,08/23/2023 08:30:00,21.15,2848.00
10037,08/23/2023 08:40:00,21.23,3064.32
10038,08/23/2023 08:50:00,21.10,712.00
10039,08/23/2023 09:00:00,20.80,587.36
10040,08/23/2023 09:10:00,21.32,3284.48
10041,08/23/2023 09:20:00,21.06,720.64
10042,08/23/2023 09:30:00,21.06,823.36
10043,08/23/2023 09:40:00,21.15,3150.08
10044,08/23/2023 09:50:00,21.19,558.40
10045,08/23/2023 10:00:00,21.02,457.92
10046,08/23/2023 10:10:00,21.06,454.40
10047,08/23/2023 10:20:00,21.10,775.04
10048,08/23/2023 10:30:00,21.23,1578.24
10049,08/23/2023 10:40:00,21.32,1725.44
10050,08/23/2023 10:50:00,21.36,1834.88
10051,08/23/2023 11:00:00,21.36,1876.48
10052,08/23/2023 11:10:00,21.45,1871.36
10053,08/23/2023 11:20:00,21.36,896.96
10054,08/23/2023 11:30:00,21.36,554.08
10055,08/23/2023 11:40:00,21.45,1392.00
10056,08/23/2023 11:50:00,21.53,2108.80
10057,08/23/2023 12:00:00,21.62,2243.84
10058,08/23/2023 12:10:00,21.62,1643.52
10059,08/23/2023 12:20:00,21.62,1947.52
10060,08/23/2023 12:30:00,21.58,1933.44
10061,08/23/2023 12:40:00,21.62,1884.80
10062,08/23/2023 12:50:00,21.62,1753.60
10063,08/23/2023 13:00:00,21.66,2015.36
10064,08/23/2023 13:10:00,21.70,1923.20
10065,08/23/2023 13:20:00,21.70,1268.48
10066,08/23/2023 13:30:00,21.66,1102.08
10067,08/23/2023 13:40:00,21.62,1021.44
10068,08/23/2023 13:50:00,21.75,2505.60
10069,08/23/2023 14:00:00,21.75,2609.28
10070,08/23/2023 14:10:00,21.62,2462.08
10071,08/23/2023 14:20:00,21.45,1595.52
10072,08/23/2023 14:30:00,21.49,1492.48
10073,08/23/2023 14:40:00,21.36,1270.08
10074,08/23/2023 14:50:00,21.23,1555.20
10075,08/23/2023 15:00:00,21.15,1698.56
10076,08/23/2023 15:10:00,21.10,2195.20
10077,08/23/2023 15:20:00,21.10,2226.56
10078,08/23/2023 15:30:00,21.06,1524.48
10079,08/23/2023 15:40:00,21.06,1820.80
10080,08/23/2023 15:50:00,21.15,1857.28
10081,08/23/2023 16:00:00,21.10,1580.80
10082,08/23/2023 16:10:00,21.06,1259.52
10083,08/23/2023 16:20:00,21.06,873.28
10084,08/23/2023 16:30:00,21.02,411.84
10085,08/23/2023 16:40:00,20.93,279.20
10086,08/23/2023 16:50:00,20.89,225.92
10087,08/23/2023 17:00:00,20.85,191.04
10088,08/23/2023 17:10:00,20.80,171.76
10089,08/23/2023 17:20:00,20.72,157.04
10090,08/23/2023 17:30:00,20.68,146.52
10091,08/23/2023 17:40:00,20.50,138.60
10092,08/23/2023 17:50:00,20.50,135.16
10093,08/23/2023 18:00:00,20.37,129.08
10094,08/23/2023 18:10:00,20.33,112.52
10095,08/23/2023 18:20:00,20.29,92.36
10096,08/23/2023 18:30:00,20.16,77.54
10097,08/23/2023 18:40:00,20.12,60.54
10098,08/23/2023 18:50:00,20.07,47.04
10099,08/23/2023 19:00:00,20.03,37.47
10100,08/23/2023 19:10:00,20.03,27.83
10101,08/23/2023 19:20:00,20.03,17.00
10102,08/23/2023 19:30:00,19.95,8.04
10103,08/23/2023 19:40:00,19.99,2.38
10104,08/23/2023 19:50:00,20.03,0.21
10105,08/23/2023 20:00:00,20.16,0.00
10106,08/23/2023 20:10:00,20.25,0.00
10107,08/23/2023 20:20:00,20.42,0.00
10108,08/23/2023 20:30:00,20.55,0.00
10109,08/23/2023 20:40:00,20.59,0.00
10110,08/23/2023 20:50:00,20.63,0.00
10111,08/23/2023 21:00:00,20.63,0.00
10112,08/23/2023 21:10:00,20.68,0.00
10113,08/23/2023 21:20:00,20.72,0.00
10114,08/23/2023 21:30:00,20.76,0.00
10115,08/23/2023 21:40:00,20.72,0.00
10116,08/23/2023 21:50:00,20.76,0.00
10117,08/23/2023 22:00:00,20.80,0.00
10118,08/23/2023 22:10:00,20.85,0.00
10119,08/23/2023 22:20:00,20.89,0.00
10120,08/23/2023 22:30:00,20.93,0.00
10121,08/23/2023 22:40:00,20.98,0.00
10122,08/23/2023 22:50:00,20.98,0.00
10123,08/23/2023 23:00:00,20.98,0.00
10124,08/23/2023 23:10:00,21.02,0.00
10125,08/23/2023 23:20:00,21.06,0.00
10126,08/23/2023 23:30:00,21.10,0.00
10127,08/23/2023 23:40:00,21.10,0.00
10128,08/23/2023 23:50:00,21.19,0.00
10129,08/24/2023 00:00:00,21.23,0.00
